# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2024-10-12 07:07:53 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07031650 WOLF RIVER AT GERMANTOWN, TN
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 07031650
#    TS_ID       Parameter Description
#    131625      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	131625_00060	131625_00060_cd
USGS	07031650	2023-10-18 05:45	CDT	269	A
USGS	07031650	2023-10-18 06:00	CDT	269	A
USGS	07031650	2023-10-18 06:15	CDT	267	A
USGS	07031650	2023-10-18 06:30	CDT	269	A
USGS	07031650	2023-10-18 06:45	CDT	267	A
USGS	07031650	2023-10-18 07:00	CDT	267	A
USGS	07031650	2023-10-18 07:15	CDT	267	A
USGS	07031650	2023-10-18 07:30	CDT	267	A
USGS	07031650	2023-10-18 07:45	CDT	267	A
USGS	07031650	2023-10-18 08:00	CDT	267	A
USGS	07031650	2023-10-18 08:15	CDT	264	A
USGS	07031650	2023-10-18 08:30	CDT	267	A
USGS	07031650	2023-10-18 08:45	CDT	267	A
USGS	07031650	2023-10-18 09:00	CDT	264	A
USGS	07031650	2023-10-18 09:15	CDT	264	A
USGS	07031650	2023-10-18 09:30	CDT	267	A
USGS	07031650	2023-10-18 09:45	CDT	264	A
USGS	07031650	2023-10-18 10:00	CDT	267	A
USGS	07031650	2023-10-18 10:15	CDT	264	A
USGS	07031650	2023-10-18 10:30	CDT	267	A
USGS	07031650	2023-10-18 10:45	CDT	264	A
USGS	07031650	2023-10-18 11:00	CDT	264	A
USGS	07031650	2023-10-18 11:15	CDT	267	A
USGS	07031650	2023-10-18 11:30	CDT	264	A
USGS	07031650	2023-10-18 11:45	CDT	267	A
USGS	07031650	2023-10-18 12:00	CDT	267	A
USGS	07031650	2023-10-18 12:15	CDT	267	A
USGS	07031650	2023-10-18 12:30	CDT	267	A
USGS	07031650	2023-10-18 12:45	CDT	267	A
USGS	07031650	2023-10-18 13:00	CDT	267	A
USGS	07031650	2023-10-18 13:15	CDT	270	A
USGS	07031650	2023-10-18 13:30	CDT	267	A
USGS	07031650	2023-10-18 13:45	CDT	270	A
USGS	07031650	2023-10-18 14:00	CDT	267	A
USGS	07031650	2023-10-18 14:15	CDT	267	A
USGS	07031650	2023-10-18 14:30	CDT	267	A
USGS	07031650	2023-10-18 14:45	CDT	267	A
USGS	07031650	2023-10-18 15:00	CDT	267	A
USGS	07031650	2023-10-18 15:15	CDT	270	A
USGS	07031650	2023-10-18 15:30	CDT	270	A
USGS	07031650	2023-10-18 15:45	CDT	267	A
USGS	07031650	2023-10-18 16:00	CDT	270	A
USGS	07031650	2023-10-18 16:15	CDT	270	A
USGS	07031650	2023-10-18 16:30	CDT	270	A
USGS	07031650	2023-10-18 16:45	CDT	267	A
USGS	07031650	2023-10-18 17:00	CDT	267	A
USGS	07031650	2023-10-18 17:15	CDT	267	A
USGS	07031650	2023-10-18 17:30	CDT	267	A
USGS	07031650	2023-10-18 17:45	CDT	270	A
USGS	07031650	2023-10-18 18:00	CDT	267	A
USGS	07031650	2023-10-18 18:15	CDT	267	A
USGS	07031650	2023-10-18 18:30	CDT	267	A
USGS	07031650	2023-10-18 18:45	CDT	267	A
USGS	07031650	2023-10-18 19:00	CDT	267	A
USGS	07031650	2023-10-18 19:15	CDT	267	A
USGS	07031650	2023-10-18 19:30	CDT	267	A
USGS	07031650	2023-10-18 19:45	CDT	267	A
USGS	07031650	2023-10-18 20:00	CDT	267	A
USGS	07031650	2023-10-18 20:15	CDT	267	A
USGS	07031650	2023-10-18 20:30	CDT	267	A
USGS	07031650	2023-10-18 20:45	CDT	267	A
USGS	07031650	2023-10-18 21:00	CDT	267	A
USGS	07031650	2023-10-18 21:15	CDT	267	A
USGS	07031650	2023-10-18 21:30	CDT	267	A
USGS	07031650	2023-10-18 21:45	CDT	267	A
USGS	07031650	2023-10-18 22:00	CDT	264	A
USGS	07031650	2023-10-18 22:15	CDT	267	A
USGS	07031650	2023-10-18 22:30	CDT	267	A
USGS	07031650	2023-10-18 22:45	CDT	267	A
USGS	07031650	2023-10-18 23:00	CDT	267	A
USGS	07031650	2023-10-18 23:15	CDT	267	A
USGS	07031650	2023-10-18 23:30	CDT	267	A
USGS	07031650	2023-10-18 23:45	CDT	267	A
USGS	07031650	2023-10-19 00:00	CDT	267	A
USGS	07031650	2023-10-19 00:15	CDT	267	A
USGS	07031650	2023-10-19 00:30	CDT	270	A
USGS	07031650	2023-10-19 00:45	CDT	270	A
USGS	07031650	2023-10-19 01:00	CDT	270	A
USGS	07031650	2023-10-19 01:15	CDT	270	A
USGS	07031650	2023-10-19 01:30	CDT	270	A
USGS	07031650	2023-10-19 01:45	CDT	270	A
USGS	07031650	2023-10-19 02:00	CDT	270	A
USGS	07031650	2023-10-19 02:15	CDT	270	A
USGS	07031650	2023-10-19 02:30	CDT	270	A
USGS	07031650	2023-10-19 02:45	CDT	270	A
USGS	07031650	2023-10-19 03:00	CDT	272	A
USGS	07031650	2023-10-19 03:15	CDT	272	A
USGS	07031650	2023-10-19 03:30	CDT	270	A
USGS	07031650	2023-10-19 03:45	CDT	272	A
USGS	07031650	2023-10-19 04:00	CDT	270	A
USGS	07031650	2023-10-19 04:15	CDT	270	A
USGS	07031650	2023-10-19 04:30	CDT	270	A
USGS	07031650	2023-10-19 04:45	CDT	270	A
USGS	07031650	2023-10-19 05:00	CDT	270	A
USGS	07031650	2023-10-19 05:15	CDT	272	A
USGS	07031650	2023-10-19 05:30	CDT	270	A
USGS	07031650	2023-10-19 05:45	CDT	270	A
USGS	07031650	2023-10-19 06:00	CDT	270	A
USGS	07031650	2023-10-19 06:15	CDT	270	A
USGS	07031650	2023-10-19 06:30	CDT	270	A
USGS	07031650	2023-10-19 06:45	CDT	267	A
USGS	07031650	2023-10-19 07:00	CDT	267	A
USGS	07031650	2023-10-19 07:15	CDT	267	A
USGS	07031650	2023-10-19 07:30	CDT	267	A
USGS	07031650	2023-10-19 07:45	CDT	267	A
USGS	07031650	2023-10-19 08:00	CDT	267	A
USGS	07031650	2023-10-19 08:15	CDT	267	A
USGS	07031650	2023-10-19 08:30	CDT	264	A
USGS	07031650	2023-10-19 08:45	CDT	267	A
USGS	07031650	2023-10-19 09:00	CDT	264	A
USGS	07031650	2023-10-19 09:15	CDT	267	A
USGS	07031650	2023-10-19 09:30	CDT	264	A
USGS	07031650	2023-10-19 09:45	CDT	267	A
USGS	07031650	2023-10-19 10:00	CDT	264	A
USGS	07031650	2023-10-19 10:15	CDT	267	A
USGS	07031650	2023-10-19 10:30	CDT	264	A
USGS	07031650	2023-10-19 10:45	CDT	264	A
USGS	07031650	2023-10-19 11:00	CDT	264	A
USGS	07031650	2023-10-19 11:15	CDT	264	A
USGS	07031650	2023-10-19 11:30	CDT	264	A
USGS	07031650	2023-10-19 11:45	CDT	267	A
USGS	07031650	2023-10-19 12:00	CDT	264	A
USGS	07031650	2023-10-19 12:15	CDT	267	A
USGS	07031650	2023-10-19 12:30	CDT	264	A
USGS	07031650	2023-10-19 12:45	CDT	267	A
USGS	07031650	2023-10-19 13:00	CDT	267	A
USGS	07031650	2023-10-19 13:15	CDT	267	A
USGS	07031650	2023-10-19 13:30	CDT	264	A
USGS	07031650	2023-10-19 13:45	CDT	267	A
USGS	07031650	2023-10-19 14:00	CDT	267	A
USGS	07031650	2023-10-19 14:15	CDT	267	A
USGS	07031650	2023-10-19 14:30	CDT	267	A
USGS	07031650	2023-10-19 14:45	CDT	267	A
USGS	07031650	2023-10-19 15:00	CDT	264	A
USGS	07031650	2023-10-19 15:15	CDT	267	A
USGS	07031650	2023-10-19 15:30	CDT	267	A
USGS	07031650	2023-10-19 15:45	CDT	267	A
USGS	07031650	2023-10-19 16:00	CDT	267	A
USGS	07031650	2023-10-19 16:15	CDT	267	A
USGS	07031650	2023-10-19 16:30	CDT	267	A
USGS	07031650	2023-10-19 16:45	CDT	267	A
USGS	07031650	2023-10-19 17:00	CDT	267	A
USGS	07031650	2023-10-19 17:15	CDT	267	A
USGS	07031650	2023-10-19 17:30	CDT	267	A
USGS	07031650	2023-10-19 17:45	CDT	267	A
USGS	07031650	2023-10-19 18:00	CDT	267	A
USGS	07031650	2023-10-19 18:15	CDT	267	A
USGS	07031650	2023-10-19 18:30	CDT	267	A
USGS	07031650	2023-10-19 18:45	CDT	267	A
USGS	07031650	2023-10-19 19:00	CDT	267	A
USGS	07031650	2023-10-19 19:15	CDT	267	A
USGS	07031650	2023-10-19 19:30	CDT	267	A
USGS	07031650	2023-10-19 19:45	CDT	267	A
USGS	07031650	2023-10-19 20:00	CDT	270	A
USGS	07031650	2023-10-19 20:15	CDT	267	A
USGS	07031650	2023-10-19 20:30	CDT	267	A
USGS	07031650	2023-10-19 20:45	CDT	267	A
USGS	07031650	2023-10-19 21:00	CDT	267	A
USGS	07031650	2023-10-19 21:15	CDT	267	A
USGS	07031650	2023-10-19 21:30	CDT	267	A
USGS	07031650	2023-10-19 21:45	CDT	267	A
USGS	07031650	2023-10-19 22:00	CDT	267	A
USGS	07031650	2023-10-19 22:15	CDT	267	A
USGS	07031650	2023-10-19 22:30	CDT	267	A
USGS	07031650	2023-10-19 22:45	CDT	267	A
USGS	07031650	2023-10-19 23:00	CDT	267	A
USGS	07031650	2023-10-19 23:15	CDT	267	A
USGS	07031650	2023-10-19 23:30	CDT	267	A
USGS	07031650	2023-10-19 23:45	CDT	267	A
USGS	07031650	2023-10-20 00:00	CDT	270	A
USGS	07031650	2023-10-20 00:15	CDT	267	A
USGS	07031650	2023-10-20 00:30	CDT	270	A
USGS	07031650	2023-10-20 00:45	CDT	267	A
USGS	07031650	2023-10-20 01:00	CDT	270	A
USGS	07031650	2023-10-20 01:15	CDT	270	A
USGS	07031650	2023-10-20 01:30	CDT	270	A
USGS	07031650	2023-10-20 01:45	CDT	267	A
USGS	07031650	2023-10-20 02:00	CDT	270	A
USGS	07031650	2023-10-20 02:15	CDT	270	A
USGS	07031650	2023-10-20 02:30	CDT	270	A
USGS	07031650	2023-10-20 02:45	CDT	270	A
USGS	07031650	2023-10-20 03:00	CDT	270	A
USGS	07031650	2023-10-20 03:15	CDT	270	A
USGS	07031650	2023-10-20 03:30	CDT	270	A
USGS	07031650	2023-10-20 03:45	CDT	270	A
USGS	07031650	2023-10-20 04:00	CDT	270	A
USGS	07031650	2023-10-20 04:15	CDT	270	A
USGS	07031650	2023-10-20 04:30	CDT	270	A
USGS	07031650	2023-10-20 04:45	CDT	270	A
USGS	07031650	2023-10-20 05:00	CDT	267	A
USGS	07031650	2023-10-20 05:15	CDT	270	A
USGS	07031650	2023-10-20 05:30	CDT	270	A
USGS	07031650	2023-10-20 05:45	CDT	270	A
USGS	07031650	2023-10-20 06:00	CDT	267	A
USGS	07031650	2023-10-20 06:15	CDT	267	A
USGS	07031650	2023-10-20 06:30	CDT	267	A
USGS	07031650	2023-10-20 06:45	CDT	267	A
USGS	07031650	2023-10-20 07:00	CDT	267	A
USGS	07031650	2023-10-20 07:15	CDT	267	A
USGS	07031650	2023-10-20 07:30	CDT	267	A
USGS	07031650	2023-10-20 07:45	CDT	264	A
USGS	07031650	2023-10-20 08:00	CDT	267	A
USGS	07031650	2023-10-20 08:15	CDT	264	A
USGS	07031650	2023-10-20 08:30	CDT	264	A
USGS	07031650	2023-10-20 08:45	CDT	264	A
USGS	07031650	2023-10-20 09:00	CDT	264	A
USGS	07031650	2023-10-20 09:15	CDT	264	A
USGS	07031650	2023-10-20 09:30	CDT	264	A
USGS	07031650	2023-10-20 09:45	CDT	264	A
USGS	07031650	2023-10-20 10:00	CDT	264	A
USGS	07031650	2023-10-20 10:15	CDT	264	A
USGS	07031650	2023-10-20 10:30	CDT	264	A
USGS	07031650	2023-10-20 10:45	CDT	264	A
USGS	07031650	2023-10-20 11:00	CDT	264	A
USGS	07031650	2023-10-20 11:15	CDT	264	A
USGS	07031650	2023-10-20 11:30	CDT	264	A
USGS	07031650	2023-10-20 11:45	CDT	264	A
USGS	07031650	2023-10-20 12:00	CDT	264	A
USGS	07031650	2023-10-20 12:15	CDT	264	A
USGS	07031650	2023-10-20 12:30	CDT	264	A
USGS	07031650	2023-10-20 12:45	CDT	264	A
USGS	07031650	2023-10-20 13:00	CDT	264	A
USGS	07031650	2023-10-20 13:15	CDT	264	A
USGS	07031650	2023-10-20 13:30	CDT	264	A
USGS	07031650	2023-10-20 13:45	CDT	264	A
USGS	07031650	2023-10-20 14:00	CDT	264	A
USGS	07031650	2023-10-20 14:15	CDT	264	A
USGS	07031650	2023-10-20 14:30	CDT	264	A
USGS	07031650	2023-10-20 14:45	CDT	264	A
USGS	07031650	2023-10-20 15:00	CDT	264	A
USGS	07031650	2023-10-20 15:15	CDT	267	A
USGS	07031650	2023-10-20 15:30	CDT	264	A
USGS	07031650	2023-10-20 15:45	CDT	267	A
USGS	07031650	2023-10-20 16:00	CDT	267	A
USGS	07031650	2023-10-20 16:15	CDT	264	A
USGS	07031650	2023-10-20 16:30	CDT	267	A
USGS	07031650	2023-10-20 16:45	CDT	264	A
USGS	07031650	2023-10-20 17:00	CDT	267	A
USGS	07031650	2023-10-20 17:15	CDT	264	A
USGS	07031650	2023-10-20 17:30	CDT	267	A
USGS	07031650	2023-10-20 17:45	CDT	267	A
USGS	07031650	2023-10-20 18:00	CDT	264	A
USGS	07031650	2023-10-20 18:15	CDT	267	A
USGS	07031650	2023-10-20 18:30	CDT	264	A
USGS	07031650	2023-10-20 18:45	CDT	267	A
USGS	07031650	2023-10-20 19:00	CDT	267	A
USGS	07031650	2023-10-20 19:15	CDT	264	A
USGS	07031650	2023-10-20 19:30	CDT	267	A
USGS	07031650	2023-10-20 19:45	CDT	267	A
USGS	07031650	2023-10-20 20:00	CDT	267	A
USGS	07031650	2023-10-20 20:15	CDT	267	A
USGS	07031650	2023-10-20 20:30	CDT	267	A
USGS	07031650	2023-10-20 20:45	CDT	267	A
USGS	07031650	2023-10-20 21:00	CDT	264	A
USGS	07031650	2023-10-20 21:15	CDT	267	A
USGS	07031650	2023-10-20 21:30	CDT	267	A
USGS	07031650	2023-10-20 21:45	CDT	267	A
USGS	07031650	2023-10-20 22:00	CDT	267	A
USGS	07031650	2023-10-20 22:15	CDT	267	A
USGS	07031650	2023-10-20 22:30	CDT	267	A
USGS	07031650	2023-10-20 22:45	CDT	267	A
USGS	07031650	2023-10-20 23:00	CDT	267	A
USGS	07031650	2023-10-20 23:15	CDT	267	A
USGS	07031650	2023-10-20 23:30	CDT	267	A
USGS	07031650	2023-10-20 23:45	CDT	267	A
USGS	07031650	2023-10-21 00:00	CDT	270	A
USGS	07031650	2023-10-21 00:15	CDT	267	A
USGS	07031650	2023-10-21 00:30	CDT	267	A
USGS	07031650	2023-10-21 00:45	CDT	267	A
USGS	07031650	2023-10-21 01:00	CDT	267	A
USGS	07031650	2023-10-21 01:15	CDT	267	A
USGS	07031650	2023-10-21 01:30	CDT	270	A
USGS	07031650	2023-10-21 01:45	CDT	267	A
USGS	07031650	2023-10-21 02:00	CDT	270	A
USGS	07031650	2023-10-21 02:15	CDT	270	A
USGS	07031650	2023-10-21 02:30	CDT	267	A
USGS	07031650	2023-10-21 02:45	CDT	270	A
USGS	07031650	2023-10-21 03:00	CDT	270	A
USGS	07031650	2023-10-21 03:15	CDT	270	A
USGS	07031650	2023-10-21 03:30	CDT	267	A
USGS	07031650	2023-10-21 03:45	CDT	267	A
USGS	07031650	2023-10-21 04:00	CDT	267	A
USGS	07031650	2023-10-21 04:15	CDT	267	A
USGS	07031650	2023-10-21 04:30	CDT	267	A
USGS	07031650	2023-10-21 04:45	CDT	267	A
USGS	07031650	2023-10-21 05:00	CDT	267	A
USGS	07031650	2023-10-21 05:15	CDT	267	A
USGS	07031650	2023-10-21 05:30	CDT	267	A
USGS	07031650	2023-10-21 05:45	CDT	267	A
USGS	07031650	2023-10-21 06:00	CDT	264	A
USGS	07031650	2023-10-21 06:15	CDT	267	A
USGS	07031650	2023-10-21 06:30	CDT	264	A
USGS	07031650	2023-10-21 06:45	CDT	264	A
USGS	07031650	2023-10-21 07:00	CDT	264	A
USGS	07031650	2023-10-21 07:15	CDT	264	A
USGS	07031650	2023-10-21 07:30	CDT	264	A
USGS	07031650	2023-10-21 07:45	CDT	264	A
USGS	07031650	2023-10-21 08:00	CDT	264	A
USGS	07031650	2023-10-21 08:15	CDT	264	A
USGS	07031650	2023-10-21 08:30	CDT	264	A
USGS	07031650	2023-10-21 08:45	CDT	264	A
USGS	07031650	2023-10-21 09:00	CDT	262	A
USGS	07031650	2023-10-21 09:15	CDT	262	A
USGS	07031650	2023-10-21 09:30	CDT	262	A
USGS	07031650	2023-10-21 09:45	CDT	262	A
USGS	07031650	2023-10-21 10:00	CDT	262	A
USGS	07031650	2023-10-21 10:15	CDT	262	A
USGS	07031650	2023-10-21 10:30	CDT	262	A
USGS	07031650	2023-10-21 10:45	CDT	262	A
USGS	07031650	2023-10-21 11:00	CDT	262	A
USGS	07031650	2023-10-21 11:15	CDT	264	A
USGS	07031650	2023-10-21 11:30	CDT	262	A
USGS	07031650	2023-10-21 11:45	CDT	262	A
USGS	07031650	2023-10-21 12:00	CDT	262	A
USGS	07031650	2023-10-21 12:15	CDT	262	A
USGS	07031650	2023-10-21 12:30	CDT	262	A
USGS	07031650	2023-10-21 12:45	CDT	259	A
USGS	07031650	2023-10-21 13:00	CDT	262	A
USGS	07031650	2023-10-21 13:15	CDT	262	A
USGS	07031650	2023-10-21 13:30	CDT	262	A
USGS	07031650	2023-10-21 13:45	CDT	262	A
USGS	07031650	2023-10-21 14:00	CDT	259	A
USGS	07031650	2023-10-21 14:15	CDT	262	A
USGS	07031650	2023-10-21 14:30	CDT	262	A
USGS	07031650	2023-10-21 14:45	CDT	262	A
USGS	07031650	2023-10-21 15:00	CDT	262	A
USGS	07031650	2023-10-21 15:15	CDT	262	A
USGS	07031650	2023-10-21 15:30	CDT	262	A
USGS	07031650	2023-10-21 15:45	CDT	262	A
USGS	07031650	2023-10-21 16:00	CDT	262	A
USGS	07031650	2023-10-21 16:15	CDT	262	A
USGS	07031650	2023-10-21 16:30	CDT	262	A
USGS	07031650	2023-10-21 16:45	CDT	262	A
USGS	07031650	2023-10-21 17:00	CDT	262	A
USGS	07031650	2023-10-21 17:15	CDT	262	A
USGS	07031650	2023-10-21 17:30	CDT	262	A
USGS	07031650	2023-10-21 17:45	CDT	262	A
USGS	07031650	2023-10-21 18:00	CDT	262	A
USGS	07031650	2023-10-21 18:15	CDT	262	A
USGS	07031650	2023-10-21 18:30	CDT	262	A
USGS	07031650	2023-10-21 18:45	CDT	262	A
USGS	07031650	2023-10-21 19:00	CDT	262	A
USGS	07031650	2023-10-21 19:15	CDT	262	A
USGS	07031650	2023-10-21 19:30	CDT	262	A
USGS	07031650	2023-10-21 19:45	CDT	262	A
USGS	07031650	2023-10-21 20:00	CDT	262	A
USGS	07031650	2023-10-21 20:15	CDT	262	A
USGS	07031650	2023-10-21 20:30	CDT	262	A
USGS	07031650	2023-10-21 20:45	CDT	262	A
USGS	07031650	2023-10-21 21:00	CDT	262	A
USGS	07031650	2023-10-21 21:15	CDT	262	A
USGS	07031650	2023-10-21 21:30	CDT	262	A
USGS	07031650	2023-10-21 21:45	CDT	262	A
USGS	07031650	2023-10-21 22:00	CDT	262	A
USGS	07031650	2023-10-21 22:15	CDT	262	A
USGS	07031650	2023-10-21 22:30	CDT	262	A
USGS	07031650	2023-10-21 22:45	CDT	262	A
USGS	07031650	2023-10-21 23:00	CDT	262	A
USGS	07031650	2023-10-21 23:15	CDT	262	A
USGS	07031650	2023-10-21 23:30	CDT	262	A
USGS	07031650	2023-10-21 23:45	CDT	262	A
USGS	07031650	2023-10-22 00:00	CDT	262	A
USGS	07031650	2023-10-22 00:15	CDT	262	A
USGS	07031650	2023-10-22 00:30	CDT	262	A
USGS	07031650	2023-10-22 00:45	CDT	262	A
USGS	07031650	2023-10-22 01:00	CDT	259	A
USGS	07031650	2023-10-22 01:15	CDT	259	A
USGS	07031650	2023-10-22 01:30	CDT	262	A
USGS	07031650	2023-10-22 01:45	CDT	262	A
USGS	07031650	2023-10-22 02:00	CDT	262	A
USGS	07031650	2023-10-22 02:15	CDT	262	A
USGS	07031650	2023-10-22 02:30	CDT	259	A
USGS	07031650	2023-10-22 02:45	CDT	259	A
USGS	07031650	2023-10-22 03:00	CDT	259	A
USGS	07031650	2023-10-22 03:15	CDT	259	A
USGS	07031650	2023-10-22 03:30	CDT	259	A
USGS	07031650	2023-10-22 03:45	CDT	259	A
USGS	07031650	2023-10-22 04:00	CDT	259	A
USGS	07031650	2023-10-22 04:15	CDT	259	A
USGS	07031650	2023-10-22 04:30	CDT	259	A
USGS	07031650	2023-10-22 04:45	CDT	259	A
USGS	07031650	2023-10-22 05:00	CDT	259	A
USGS	07031650	2023-10-22 05:15	CDT	259	A
USGS	07031650	2023-10-22 05:30	CDT	259	A
USGS	07031650	2023-10-22 05:45	CDT	256	A
USGS	07031650	2023-10-22 06:00	CDT	256	A
USGS	07031650	2023-10-22 06:15	CDT	256	A
USGS	07031650	2023-10-22 06:30	CDT	259	A
USGS	07031650	2023-10-22 06:45	CDT	256	A
USGS	07031650	2023-10-22 07:00	CDT	256	A
USGS	07031650	2023-10-22 07:15	CDT	256	A
USGS	07031650	2023-10-22 07:30	CDT	256	A
USGS	07031650	2023-10-22 07:45	CDT	256	A
USGS	07031650	2023-10-22 08:00	CDT	256	A
USGS	07031650	2023-10-22 08:15	CDT	256	A
USGS	07031650	2023-10-22 08:30	CDT	254	A
USGS	07031650	2023-10-22 08:45	CDT	256	A
USGS	07031650	2023-10-22 09:00	CDT	254	A
USGS	07031650	2023-10-22 09:15	CDT	256	A
USGS	07031650	2023-10-22 09:30	CDT	254	A
USGS	07031650	2023-10-22 09:45	CDT	256	A
USGS	07031650	2023-10-22 10:00	CDT	254	A
USGS	07031650	2023-10-22 10:15	CDT	254	A
USGS	07031650	2023-10-22 10:30	CDT	254	A
USGS	07031650	2023-10-22 10:45	CDT	254	A
USGS	07031650	2023-10-22 11:00	CDT	254	A
USGS	07031650	2023-10-22 11:15	CDT	251	A
USGS	07031650	2023-10-22 11:30	CDT	254	A
USGS	07031650	2023-10-22 11:45	CDT	254	A
USGS	07031650	2023-10-22 12:00	CDT	254	A
USGS	07031650	2023-10-22 12:15	CDT	251	A
USGS	07031650	2023-10-22 12:30	CDT	254	A
USGS	07031650	2023-10-22 12:45	CDT	251	A
USGS	07031650	2023-10-22 13:00	CDT	254	A
USGS	07031650	2023-10-22 13:15	CDT	251	A
USGS	07031650	2023-10-22 13:30	CDT	254	A
USGS	07031650	2023-10-22 13:45	CDT	254	A
USGS	07031650	2023-10-22 14:00	CDT	254	A
USGS	07031650	2023-10-22 14:15	CDT	251	A
USGS	07031650	2023-10-22 14:30	CDT	254	A
USGS	07031650	2023-10-22 14:45	CDT	254	A
USGS	07031650	2023-10-22 15:00	CDT	254	A
USGS	07031650	2023-10-22 15:15	CDT	254	A
USGS	07031650	2023-10-22 15:30	CDT	254	A
USGS	07031650	2023-10-22 15:45	CDT	254	A
USGS	07031650	2023-10-22 16:00	CDT	254	A
USGS	07031650	2023-10-22 16:15	CDT	254	A
USGS	07031650	2023-10-22 16:30	CDT	254	A
USGS	07031650	2023-10-22 16:45	CDT	254	A
USGS	07031650	2023-10-22 17:00	CDT	254	A
USGS	07031650	2023-10-22 17:15	CDT	254	A
USGS	07031650	2023-10-22 17:30	CDT	256	A
USGS	07031650	2023-10-22 17:45	CDT	254	A
USGS	07031650	2023-10-22 18:00	CDT	256	A
USGS	07031650	2023-10-22 18:15	CDT	254	A
USGS	07031650	2023-10-22 18:30	CDT	256	A
USGS	07031650	2023-10-22 18:45	CDT	254	A
USGS	07031650	2023-10-22 19:00	CDT	256	A
USGS	07031650	2023-10-22 19:15	CDT	256	A
USGS	07031650	2023-10-22 19:30	CDT	256	A
USGS	07031650	2023-10-22 19:45	CDT	256	A
USGS	07031650	2023-10-22 20:00	CDT	256	A
USGS	07031650	2023-10-22 20:15	CDT	256	A
USGS	07031650	2023-10-22 20:30	CDT	256	A
USGS	07031650	2023-10-22 20:45	CDT	256	A
USGS	07031650	2023-10-22 21:00	CDT	256	A
USGS	07031650	2023-10-22 21:15	CDT	256	A
USGS	07031650	2023-10-22 21:30	CDT	256	A
USGS	07031650	2023-10-22 21:45	CDT	256	A
USGS	07031650	2023-10-22 22:00	CDT	256	A
USGS	07031650	2023-10-22 22:15	CDT	256	A
USGS	07031650	2023-10-22 22:30	CDT	256	A
USGS	07031650	2023-10-22 22:45	CDT	256	A
USGS	07031650	2023-10-22 23:00	CDT	256	A
USGS	07031650	2023-10-22 23:15	CDT	256	A
USGS	07031650	2023-10-22 23:30	CDT	256	A
USGS	07031650	2023-10-22 23:45	CDT	256	A
USGS	07031650	2023-10-23 00:00	CDT	256	A
USGS	07031650	2023-10-23 00:15	CDT	256	A
USGS	07031650	2023-10-23 00:30	CDT	256	A
USGS	07031650	2023-10-23 00:45	CDT	256	A
USGS	07031650	2023-10-23 01:00	CDT	256	A
USGS	07031650	2023-10-23 01:15	CDT	259	A
USGS	07031650	2023-10-23 01:30	CDT	256	A
USGS	07031650	2023-10-23 01:45	CDT	256	A
USGS	07031650	2023-10-23 02:00	CDT	256	A
USGS	07031650	2023-10-23 02:15	CDT	256	A
USGS	07031650	2023-10-23 02:30	CDT	256	A
USGS	07031650	2023-10-23 02:45	CDT	256	A
USGS	07031650	2023-10-23 03:00	CDT	256	A
USGS	07031650	2023-10-23 03:15	CDT	256	A
USGS	07031650	2023-10-23 03:30	CDT	256	A
USGS	07031650	2023-10-23 03:45	CDT	256	A
USGS	07031650	2023-10-23 04:00	CDT	256	A
USGS	07031650	2023-10-23 04:15	CDT	256	A
USGS	07031650	2023-10-23 04:30	CDT	256	A
USGS	07031650	2023-10-23 04:45	CDT	256	A
USGS	07031650	2023-10-23 05:00	CDT	254	A
USGS	07031650	2023-10-23 05:15	CDT	254	A
USGS	07031650	2023-10-23 05:30	CDT	256	A
USGS	07031650	2023-10-23 05:45	CDT	254	A
USGS	07031650	2023-10-23 06:00	CDT	254	A
USGS	07031650	2023-10-23 06:15	CDT	254	A
USGS	07031650	2023-10-23 06:30	CDT	254	A
USGS	07031650	2023-10-23 06:45	CDT	254	A
USGS	07031650	2023-10-23 07:00	CDT	254	A
USGS	07031650	2023-10-23 07:15	CDT	254	A
USGS	07031650	2023-10-23 07:30	CDT	254	A
USGS	07031650	2023-10-23 07:45	CDT	251	A
USGS	07031650	2023-10-23 08:00	CDT	254	A
USGS	07031650	2023-10-23 08:15	CDT	251	A
USGS	07031650	2023-10-23 08:30	CDT	251	A
USGS	07031650	2023-10-23 08:45	CDT	251	A
USGS	07031650	2023-10-23 09:00	CDT	251	A
USGS	07031650	2023-10-23 09:15	CDT	251	A
USGS	07031650	2023-10-23 09:30	CDT	251	A
USGS	07031650	2023-10-23 09:45	CDT	248	A
USGS	07031650	2023-10-23 10:00	CDT	251	A
